0,1,2,3,4,5,6,7,8,9,10
9040,2743,14877,4197,22104,5939,5685,15699,3967,1512,16119
11827,9131,3524,8244,14414,19529,9871,14850,7713,9293,88
15722,16900,4040,570,207,6674,4659,11764,5308,1151,19079
18540,4473,9410,20870,9844,9763,12429,21706,22078,18771,20704
924,3488,18551,6552,12917,8760,4012,14298,12705,7463,381
16617,7850,19616,20696,8808,10126,16159,5372,2901,21081,5698
22142,12285,961,14138,2626,15563,9473,19141,2160,6238,14897
9706,22492,23025,16730,21545,12541,22014,16876,18962,12727,7734
5064,13671,17210,6545,17723,7821,3786,20781,20421,710,8242
18034,17918,21545,18911,13917,17977,16876,12658,12541,16813,9201
9139,22546,10241,12813,2869,7746,11011,18658,11633,6093,8575
1892,2605,18876,16290,3566,12759,13461,17132,5587,15720,8926
10863,12650,21162,4103,5115,22542,5489,20603,2346,10541,16700
23152,4647,6978,2961,8511,6494,22811,8764,20814,17779,8427
4182,3902,17048,13695,10008,11120,21787,17033,12757,16870,17238
13373,11318,7555,16459,23028,16448,11322,13006,4693,21912,20699
11175,18416,3153,1535,11127,13551,11262,2025,2989,12627,9816
22608,15811,4960,1127,23030,1055,6474,15534,18904,4354,141
8414,7631,4212,12864,14305,10720,23027,9952,14464,18206,22747
17669,15247,9605,8782,20057,21782,12566,5757,9251,18372,1869
1322,7135,12896,13893,19137,5859,19697,12394,2915,14951,21981
14532,12168,22465,3453,1950,13577,11288,9839,23120,12008,21808
6857,14628,5678,6501,8544,6481,2003,20625,2861,19144,724
9183,19708,17769,19811,17898,8589,16538,800,21585,21801,20338
66,15690,715,14552,1772,11447,7000,6836,12835,13283,6570
13474,6760,11764,16390,6247,4718,13046,4329,19079,16496,7915
3061,12724,2468,4922,17209,8950,10486,10832,4034,18022,2273
11128,19962,4836,17401,1248,15066,22631,2719,610,10570,4830
5290,18141,4708,12017,17463,8188,12572,14224,12722,9854,16193
22966,18273,20896,6407,21523,9166,16777,7644,8408,21876,17501
5493,10099,2916,21109,6438,12958,18930,3122,8693,19836,6267
8918,16452,10481,16311,5630,1398,8181,2216,23064,2293,2514
695,6509,9625,10191,9682,11356,2030,15733,6525,10287,6514
5872,6645,13839,16759,8813,20552,11094,5446,21761,572,351
7162,20914,6308,22459,18469,2346,20275,6469,10312,22249,20363
16717,21545,22435,7313,16813,8103,16876,5958,5432,7060,3495
5038,13582,15657,15174,17981,306,1783,20563,17196,3926,16955
18514,12696,3368,15687,23056,8634,4293,6293,144,8656,11029
11678,1151,15903,11764,11468,4659,13046,947,22419,430,6674
11267,22892,20398,11177,15134,18124,14827,11367,10990,3870,21967
15077,10044,15122,116,8299,5770,21427,1278,15256,19556,4696
7349,15713,17430,11354,10252,5143,17640,20401,11604,14218,20195
8264,16047,16548,6890,10793,9436,741,2519,708,10415,16005
5504,7653,19448,5057,13422,12319,18538,16175,22616,13225,11588
13431,14483,7315,2563,12517,10827,6543,17958,15393,10472,19070
15054,16190,9640,9131,18508,4109,19208,11827,16816,14414,8244
14119,20433,15885,13645,10233,3711,10030,22058,317,14870,9635
19678,20999,17330,17907,17994,17616,20474,1242,477,20117,17415
6939,8167,13017,5776,9572,3144,14014,701,20501,2664,18175
17907,20474,17994,5782,19678,10137,17330,17616,10028,20585,11692
12022,1195,12541,16813,13917,21545,11977,17918,9340,3495,9201
15820,21365,17352,14277,10330,5887,23166,1284,12454,3742,15133
5160,8778,10924,22124,14178,23082,17682,7952,8964,20638,6313
5908,3463,4560,17063,52,5403,2918,20132,4147,19710,226
12210,2653,17009,7126,9525,15619,21977,19885,18720,4625,22494
13360,18493,5245,17013,8156,10689,234,18927,5659,3656,9487
17448,19980,9636,17578,1181,12943,11342,20082,270,19790,16137
19636,10429,8396,18670,18933,3788,12797,359,5005,17091,21945
856,9040,4197,1058,12473,22104,2743,6946,14877,7822,12618
21911,14774,20994,9203,11346,9115,871,8011,1860,8260,6688
4155,2908,22126,5264,6303,302,16788,2955,10414,8140,22588
22851,11318,12941,11322,22867,13373,9136,18276,17082,18836,21974
17417,10508,22449,18889,7996,18571,2612,16851,384,11950,4361
16093,4446,12040,13311,17345,9110,6869,11010,8906,3784,11731
13611,11546,5593,1428,3801,4834,11989,3293,16579,13740,10218
15528,19130,3342,19278,13258,2415,11814,19217,8784,3155,2482
8959,19070,22204,3629,11901,9714,14545,6543,6315,4012,16967
14967,14221,17780,9639,10404,9052,4879,18684,8048,21244,5189
9959,17914,18907,14153,966,11732,4537,4422,17807,819,3960
5508,22427,7261,21678,16854,20767,18822,22431,11890,5114,10911
1518,7314,12023,6767,15115,8348,18954,6607,18255,8364,20085
19472,183,11032,10157,13282,15467,6930,15625,4918,1858,16227
22994,6755,21400,3632,3723,15793,58,13137,12773,22092,4665
8270,14306,16526,7580,18039,412,13076,22177,21726,15914,14871
16994,5461,14386,1921,13604,9387,4223,1845,17764,9843,13858
3977,1678,3978,2761,17609,19423,15286,4246,2810,9351,6612
22546,2869,10241,9139,12397,6093,438,7746,8575,22621,18658
15093,6279,4260,9086,20372,10190,22396,13002,17912,6098,6793
6876,6808,2605,9974,18876,16290,8926,19807,16092,6861,1432
5160,20638,103,15634,8778,17682,14178,15193,2688,5862,1633
1758,2813,3504,21053,614,15155,8425,13808,18286,1469,1355
13979,21137,11807,21885,299,19566,12011,6033,23145,14128,7712
7072,5947,12742,6656,3551,6361,14640,7717,21754,10131,4660
2122,4652,21421,12388,9138,3526,12108,11471,14895,1585,17382
15125,22928,1350,8929,5168,22333,17943,13483,16943,20121,1088
4078,18242,8349,21897,2697,19253,9509,14771,2075,6057,11869
3649,10429,485,21960,3788,18352,11794,12797,18933,8396,19636
11957,13202,6028,20936,3493,5362,11422,13144,8038,17598,1443
6594,17442,8742,3087,7179,20068,7251,16881,22043,15953,22516
22040,2586,22606,18364,16289,1672,3567,3918,15348,22384,14904
6871,9410,9559,8877,22078,8128,13453,20704,21706,13713,22765
13219,14172,14441,10142,12740,6076,20603,21501,15072,1059,11851
1826,14780,16611,22556,1095,20769,2409,22759,7341,11305,6973
13910,8278,16747,16255,22214,18995,3007,14159,18549,7338,22395
5763,22066,8171,13312,14092,12576,22486,7408,2561,3499,9438
2397,7115,17972,15109,12264,11679,14933,19813,664,3981,10051
4297,4447,7861,13771,14409,2947,19599,11338,15316,21939,5793
6526,12653,8063,14764,5912,4579,16555,4940,8386,20059,5356
6660,15459,14173,11272,164,7303,21751,6708,21032,8372,17495
6846,934,15335,20504,898,4818,11260,12716,16184,7250,14476
14992,13625,15980,9834,17025,23234,1707,21048,14369,12222,9361
8784,3342,13288,15528,5287,22154,13258,13822,870,4971,11814
3501,8929,5936,17099,20121,1350,13881,13483,23145,8099,2363
147,10193,7478,9673,3342,18342,15177,5809,22154,15528,19278
14667,4199,1041,16722,14735,14919,7206,8330,9154,16946,22199
8499,15243,5215,3985,11817,23211,8868,21732,7304,10101,9454
11922,16937,14650,20301,7173,3090,5701,778,3383,18634,20206
17141,7252,15742,5613,15820,12763,14040,1284,12454,22130,2920
2970,22714,4909,8040,10164,358,4089,2190,7237,17882,22346
18649,13725,8904,9163,17142,20060,10571,21416,606,7543,14966
5153,7270,19126,21694,10864,12253,20413,21759,10904,14460,2511
3369,10144,21406,844,19239,22552,4468,19512,21250,22673,5416
7239,1362,15509,3646,20559,6030,6086,10350,1916,17582,4441
9103,15724,17169,8181,5166,10481,12403,9599,15798,23103,2293
12983,14872,7851,21941,22756,14171,19965,22911,3783,4666,3903
11546,4834,23207,11989,5593,13740,8420,21554,1428,4261,3293
12,4482,3543,18014,5059,4349,7079,15893,21127,657,6809
20512,19025,10671,19119,20113,1632,15987,22197,21565,6679,1423
1484,19899,15763,6611,9285,20601,23188,19861,19808,13540,6789
18829,3911,1858,15625,10157,21433,4918,11032,18174,5161,13282
20265,20300,10717,5090,2061,4031,17980,11942,4634,1151,6033
5354,21893,10563,13275,6683,11292,14462,17656,21073,14534,21466
12244,21468,8168,9742,17562,12918,2368,16603,20922,1406,1760
12733,16702,559,3855,15287,23196,1190,19643,9424,20386,22675
1013,1821,13398,7808,22961,14888,13122,10773,5579,14708,10981
5790,18129,17561,4070,5269,22748,20005,12489,1236,13973,9124
20066,14013,1873,21441,9644,3798,8190,13634,11155,3113,8992
12943,19980,17448,17578,19790,9636,1181,270,484,11848,16137
11318,13373,9136,10403,5836,7356,4693,19261,2460,11322,443
6162,7907,19644,20205,20098,4209,1468,8403,14442,22210,5253
7143,18246,7954,13843,11676,22349,18283,22329,20204,2534,11007
15287,3855,16702,23196,12733,9424,19643,1190,3513,20386,13799
3745,14156,9930,3358,14428,21674,887,12807,21036,14594,9738
13360,18493,15824,7189,18927,4614,9487,234,5659,483,8156
9930,3358,3745,14594,21674,887,7780,14156,7839,15620,20292
15465,19952,1456,15173,23165,4047,21679,15975,5732,5671,16124
1013,8438,4185,13876,3827,1402,13398,19528,10804,14708,13122
3587,13219,14172,19483,1059,12740,10142,6076,14441,21501,3357
10953,6673,5991,14529,11307,19004,8858,18456,19044,5428,16407
5502,10521,3119,3659,10192,22095,8214,16300,15919,19080,4901
3885,9053,19419,15593,2840,7790,15751,11231,5076,8645,5265
3708,23146,18706,11131,5155,2492,4183,17873,14596,20165,11246
4659,20050,6674,1151,1357,15737,5786,11468,22859,16577,430
15165,12385,22778,20865,2369,20159,17523,20323,9195,19280,21894
5872,2787,11094,16759,351,11198,9779,17439,20552,11958,8813
8838,3670,6141,23027,8414,14450,10720,1140,14481,9952,14042
1520,6679,20963,15872,19025,3273,7598,7087,10493,19093,10979
15871,20030,3847,20595,10978,4673,16754,19160,6248,18675,18013
15399,20521,12869,2542,15309,10003,17277,17937,8716,16634,12571
17394,3002,21878,18642,432,21142,2610,7107,10009,4253,11396
20219,7713,9131,21942,5602,9293,15054,5478,14414,20069,15700
909,19570,23137,676,11061,7867,12158,4094,8414,9372,23058
5996,9808,2602,10931,22312,16041,12405,12928,21547,17193,3673
15019,15072,21909,14172,13219,21501,20603,12740,13303,14441,18532
22722,3449,17844,20885,17923,14054,4252,10961,375,2183,4527
5908,4560,4147,3463,5403,52,20532,6163,20810,7725,2918
1350,5168,8325,22333,8929,22928,8099,17943,7381,19028,9574
3463,6654,20532,7725,8708,14376,12728,13116,4560,7488,52
2815,18003,6180,8790,13280,20171,7966,17233,3724,22161,14088
22943,8847,17122,13446,7710,13850,11780,12303,15377,14660,9865
22865,3431,11012,86,15528,757,5287,17623,3342,18082,1686
21489,16401,5847,1572,11936,16357,6246,1482,22282,14270,6924
7583,7336,21025,8860,2767,19664,4987,17885,2415,11453,18506
20039,21166,17657,311,4598,22499,8371,10693,16590,17032,14367
6345,18022,12724,18168,10486,18289,22823,2273,17209,20040,2468
14265,17331,2852,16842,18662,18575,794,404,1804,20345,14879
7468,16813,15504,9510,11577,2271,13917,17977,6083,11898,21545
14333,16774,10032,3339,18743,18757,10643,17286,20869,5730,2836
5791,18707,14083,14414,12160,15920,5602,16285,7713,19208,9131
22558,12837,17235,8563,22518,20851,19158,7702,20611,12058,3923
16288,18857,19584,18886,20220,17596,18132,7509,16638,7214,16129
10712,7806,8642,22803,11552,16511,16951,1896,730,23052,12495
3513,18935,22675,3942,16702,21145,23196,12733,3855,559,19180
457,21523,18273,22966,20896,10269,6416,6407,9166,20693,15890
20882,14038,19394,1026,15506,712,6061,1542,9078,8626,1319
21318,3496,9511,2371,9841,18582,16436,20139,16657,18510,15205
4449,1466,21801,20338,6547,16538,10204,9183,19532,19811,800
16124,21679,1456,5671,18942,19952,9445,2737,16562,17208,15975
18649,7543,537,8904,13725,17142,14966,10571,9163,22750,20060
20813,7343,1750,22594,20663,22074,6103,631,2614,9743,5135
22315,10983,8072,16080,11015,1578,10955,16799,3140,8312,22063
16291,13821,2605,17132,6861,11504,9853,9974,18717,12116,14477
11128,1248,455,19962,17401,4836,15066,22631,2719,15820,10862
4652,21421,8753,12388,17921,11471,14819,9138,14895,21026,3526
17880,6395,3219,16374,22796,7934,20673,327,18386,10751,17183
14321,3896,16589,22354,1938,21234,21135,7046,16545,8692,6592
3504,1355,21053,1758,2335,5520,8425,13521,15155,18286,14347
2308,7362,3359,15349,4269,13823,18896,2622,11021,3312,1176
15136,17057,6318,12141,21648,15820,17702,16458,14550,16325,9907
1485,16315,3321,14937,5101,21149,22987,22817,21402,18169,17817
17453,6669,5082,3679,9849,18140,15283,21002,12675,11435,861
19087,20530,13138,13824,2465,7655,12874,7486,17435,11503,11862
14190,15745,19085,7305,5592,2230,17782,5873,5610,12513,19249
2269,7459,12187,22629,2017,12126,11440,17894,20692,13965,11686
19847,14140,16445,106,4608,981,17504,15597,10319,15510,5100
20378,14183,14932,10727,1747,18720,10165,5127,13328,13697,945
10362,9544,280,17080,6709,14,9236,17813,7588,6659,22816
13073,19094,9007,17436,815,1918,19621,15060,20718,19503,14711
14420,16804,3447,8269,3932,937,19650,16026,12993,22617,19190
203,4048,20080,18807,4681,10998,17784,5157,21229,8893,11712
19423,3977,2761,1678,3978,9351,19694,7268,20178,17609,22472
21149,6849,4730,2938,10321,3507,3321,22987,10267,18169,22677
8322,21004,16678,10161,3032,12308,10056,4173,10341,19463,17308
7343,1750,20813,22594,20663,607,6103,22074,9743,3574,5135
15619,19479,2653,17009,10609,7126,20574,10067,12002,12210,19885
5172,15119,17,11625,22605,7451,3974,14698,7815,19842,19260
17215,6321,4970,2202,11830,11887,19418,10866,14158,10116,6627
15523,2001,23027,1140,909,8414,3601,9952,10720,17774,17498
11597,16112,1171,11779,18735,10824,4796,21583,8606,8328,20145
22817,22987,17817,20511,14267,30,21254,18169,14937,7255,4492
720,10923,2177,15292,15062,9201,535,17141,17895,23145,15820
15559,1980,4822,22539,16194,22397,13490,15775,12514,21826,10223
3595,8055,6682,3302,19699,18588,13946,18506,10541,11135,2415
20872,17647,18066,21928,5742,11477,14600,15795,256,14348,14609
8728,20300,5116,16390,11561,16900,1357,19079,760,12063,17172
10161,8322,21004,3032,16678,12308,4173,10056,10341,2163,10073
7965,11059,16241,22386,2578,12635,19062,6551,13066,725,19713
4129,17230,9652,809,1838,8675,10225,22854,13916,14731,5499
16330,6007,17100,19096,13522,1193,21598,4776,18307,13615,21220
19968,10595,7124,17816,19456,20120,9793,18134,19765,10015,23145
2626,2264,2160,961,19141,12285,21184,21063,19731,9473,3952
19346,11593,8178,12528,3503,13251,2028,4167,18265,5482,21717
5872,17439,2787,8813,16759,351,11198,14868,9779,23079,572
7545,22893,6529,22742,6091,9611,16135,13696,17551,7933,10541
1322,1450,13893,19697,2915,12896,7135,5859,19137,21981,12394
2643,18146,20329,22545,14996,10266,202,15702,10396,3266,12124
21468,8168,9742,550,770,2368,12918,1406,16603,17434,12244
11827,21488,13016,16177,9131,16285,14414,8244,5602,162,1628
13066,7965,11059,16241,12635,6551,19062,22386,2578,19713,13096
3543,4482,5059,4349,17613,12,15893,2674,21835,18014,6809
8651,3823,13149,1148,11233,13305,10024,922,12707,16856,23195
21947,1365,6833,14777,416,14669,15422,14482,22691,20633,5013
10368,152,1037,1627,15325,8345,1933,15843,2784,12171,11701
20914,17997,22249,7162,6469,18469,2346,6308,462,20363,22459
9857,22578,20589,2156,14632,16889,10430,9872,17679,15161,2749
2926,18954,15115,3390,11227,12023,12681,11222,8348,6224,4770
14933,7115,15109,12264,19813,17972,2890,21066,2397,10051,21768
11989,4834,23207,16809,21554,1428,11546,4261,13740,3293,1472
6048,11006,1574,14073,7344,5230,304,20750,15683,19662,14449
5908,10535,2918,3463,4560,4817,5403,17550,52,7725,226
1363,9663,6400,15148,14382,6399,13070,18825,19143,2740,20594
9018,21196,931,17028,62,15453,2322,21646,13206,11371,303
23018,23204,2441,11167,3135,7611,21050,20975,2235,955,19429
23183,8742,10496,15145,4755,16673,5972,7554,20068,17442,21303
11028,10708,17753,6519,15813,22802,10505,21820,14458,9832,22138
20065,14927,6365,22672,19418,11887,4235,6627,21890,11830,14158
8286,4548,8709,8433,3760,14865,12829,20248,5722,14056,20368
9272,9874,19124,21299,18392,18862,1990,8302,20138,7877,17399
909,23137,19570,12158,17770,18566,8414,16225,19410,9952,23027
3884,10466,18266,13690,11957,17997,18506,11135,11453,2415,10541
15871,20030,3847,10978,20595,575,19160,16754,4673,6248,18675
8979,14915,8181,4218,10481,20835,17240,5166,22187,16452,8227
16994,14386,1921,5461,10520,4223,9843,1845,13604,13858,742
11524,14198,15603,4128,14166,1005,14957,10621,14900,21884,3146
18189,21115,4729,10308,1256,1960,15466,1781,16676,8646,3895
7319,20958,16471,3671,19243,19750,17440,21153,12182,2321,8323
21264,21946,7027,2531,4547,2249,15774,18207,1197,17150,13764
3244,1254,21116,19115,16304,46,15374,18109,5300,3994,22687
696,6372,20909,16461,7377,11825,1847,3124,1114,3352,10750
7143,22349,12148,11676,18246,13843,18283,558,20102,7954,22329
19296,17448,19827,12943,19980,17578,9636,270,484,1181,11342
1140,18238,14450,23027,8838,4633,2001,8414,20952,11986,19441
5351,9299,11861,10157,19977,15625,11032,18174,18479,4918,5055
6078,3308,2804,5968,11875,13034,14169,2540,12280,8977,6778
9291,22333,23145,4395,5168,11973,1350,18881,3681,17099,22928
8264,22066,11218,9775,10793,16925,7198,2519,15639,22486,9359
20147,1255,4826,14422,3228,10637,801,545,13978,21740,7777
460,11356,15733,5210,6525,14615,7133,9682,10160,13126,5281
20909,16461,15544,6372,6363,3124,7377,10750,12699,11825,16959
10953,19044,18456,9681,19004,16607,11203,5991,10975,12357,22819
7126,19885,2653,17009,21977,4625,12210,15619,15543,19901,3703
971,11283,4303,8949,12169,12737,21654,16062,3210,21691,14608
19492,18279,3537,20982,14783,5037,3513,11453,2415,18506,14397
6939,3144,13796,8167,5776,20501,13017,18175,9572,13904,2664
22676,709,11543,17328,6362,22309,1870,23071,20897,60,17479
17025,10162,21048,10022,1707,16377,10780,7232,945,14651,1390
2164,3342,15528,5287,3945,22154,19278,11814,18342,18389,12518
17068,2683,10775,15729,16269,19564,8516,3083,18321,3227,15250
17880,3219,16374,6395,10751,22796,18386,20434,7934,612,17183
14628,20233,13729,6481,8544,6501,20625,14113,21712,18373,2975
8264,10793,9359,741,16005,9775,18127,1064,9438,5177,10415
17328,702,23071,20897,22676,22309,2689,13872,891,17479,9219
6545,20781,2394,7821,20421,17723,17210,5064,3786,13671,22957
22870,9502,11647,6788,3099,2085,5325,17597,7412,19233,3680
14038,20882,1542,19394,6061,15506,1026,6309,8626,20557,15500
21213,19932,21957,12283,18194,6497,14355,13084,5489,11261,20603
5602,9293,19208,17314,9131,21942,7713,16816,14414,11616,1292
66,6836,14552,12835,6570,15690,13283,7766,21971,1772,7000
5942,21940,9932,11247,18037,20612,11430,12531,20449,15431,6456
8326,10742,2296,16311,7221,8181,9599,19672,16452,10481,5166
5717,1151,1357,21000,6025,6674,20349,11561,22403,13481,7949
16998,20987,9301,6008,3869,3707,8043,16507,16,1713,6521
638,2177,10923,23145,17775,21982,15820,7712,9309,9820,14128
19975,16087,15895,20911,15016,14340,4804,12372,14150,9015,1264
17657,21166,311,22499,20039,8371,4598,16091,14367,17032,16590
10144,844,21406,16689,3369,22673,21250,19239,21242,17092,134
14628,11266,7093,19263,6899,8544,15400,20233,3173,19144,20625
7965,11059,13066,12635,6551,19062,4327,13096,19713,2578,16241
8351,3416,4032,2722,8939,19018,6452,13003,2332,214,8690
22068,14789,17939,18460,10661,5194,17734,14963,4370,22759,18506
9663,6399,1363,18825,6400,15148,13070,2740,748,4734,20594
2052,12345,15188,7518,7898,14737,12877,9948,11453,19745,6694
1160,374,19933,10509,20916,7806,12589,3482,22391,16951,18766
17856,22142,17402,4950,13498,14548,14138,12285,6238,21839,9473
20557,14038,1542,8626,15500,6309,6061,1026,15506,9078,712
5215,3985,2173,10101,21732,23211,1893,15314,11817,20537,3687
20705,19320,7618,19860,14828,7380,12819,21187,10920,16266,9129
390,13444,9870,4707,6020,15450,8098,5312,6370,7215,12411
5908,3463,2918,15679,4560,5403,4147,17550,20759,9535,7725
6637,4755,10355,20068,8742,6791,5375,17442,1696,6288,21303
8010,19501,15245,5616,5744,16840,9567,7059,15049,3175,17643
804,16709,14243,11689,20161,27,20808,17020,9610,13494,10541
21421,4652,6855,12388,5295,11471,9138,13923,3526,8753,14895
8264,9438,1064,5763,10793,9436,22066,16925,9359,15412,10415
